policy,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_mean_abs,input_nn_l2,future_std_mean,future_norm,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,chosen_action_ood,chosen_clip_frac,chosen_pose0_x,chosen_pose0_y,chosen_pose1_x,chosen_pose1_y,chosen_pull_len,chosen_pose0_step_delta,chosen_pose1_step_delta,old_action_ood,old_clip_frac,old_pose0_x,old_pose0_y,old_pose1_x,old_pose1_y,old_pull_len,default_action_ood,default_clip_frac,default_pose0_x,default_pose0_y,default_pose1_x,default_pose1_y,default_pull_len,best_action_ood,best_clip_frac,best_pose0_x,best_pose0_y,best_pose1_x,best_pose1_y,best_pull_len,scope
old_state_action,hidden_high_friction,310001,1,12,0.125,0.125,0.0,0,0.0,nan,nan,0.05141015723347664,0.02243049629032612,0.4546300172805786,0.07742854207754135,0.038506973534822464,hidden_high_friction,1,0.15981446206569672,0.0,0.5428071022033691,-0.037592701613903046,0.5095721483230591,-0.12106805294752121,0.08984818309545517,0.09664872288703918,0.17288196086883545,0.15981446206569672,0.0,0.5428071022033691,-0.037592701613903046,0.5095721483230591,-0.12106805294752121,0.08984818309545517,0.3722940683364868,0.0,0.5292782783508301,-0.00033679790794849396,0.5182459354400635,-0.13408887386322021,0.13420629501342773,0.3600276708602905,0.0,0.49865198135375977,-0.0012808814644813538,0.5014111995697021,-0.12858699262142181,0.12733599543571472,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310001,1,13,0.125,0.16666666666666666,0.04166666666666666,0,0.04166666666666666,nan,nan,0.04835674539208412,0.026635902002453804,0.46315470337867737,0.07303708791732788,0.03539485111832619,hidden_high_friction,1,0.17911486327648163,0.0,0.5219134092330933,0.0006374605000019073,0.4966282546520233,-0.010096363723278046,0.027469146996736526,0.04356709495186806,0.11172403395175934,0.17911486327648163,0.0,0.5219134092330933,0.0006374605000019073,0.4966282546520233,-0.010096363723278046,0.027469146996736526,0.17214733362197876,0.0,0.5172327160835266,-0.026948440819978714,0.49906954169273376,-0.08663894236087799,0.062392763793468475,0.09772782772779465,0.0,0.514435887336731,-0.02935980074107647,0.5081030130386353,-0.07138646394014359,0.04250112548470497,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310001,1,14,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.04402126371860504,0.03546837344765663,0.45524832606315613,0.05645700916647911,0.02666577510535717,hidden_high_friction,1,0.16453075408935547,0.0,0.5245354771614075,0.01146838441491127,0.5109251737594604,0.03468124195933342,0.02690868079662323,0.011143794283270836,0.047004636377096176,0.16453075408935547,0.0,0.5245354771614075,0.01146838441491127,0.5109251737594604,0.03468124195933342,0.02690868079662323,0.19934093952178955,0.0,0.529102623462677,0.04778093099594116,0.5287795066833496,0.03977496922016144,0.008012479171156883,0.17798686027526855,0.0,0.5087958574295044,0.03234007954597473,0.539119303226471,0.020783711224794388,0.032450899481773376,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310001,1,15,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.051513783633708954,0.03787010908126831,0.4594193994998932,0.04790350794792175,0.024833710864186287,hidden_breakaway_pin,0,0.21679425239562988,0.0,0.5044324994087219,0.0001272931694984436,0.5011299252510071,-0.006750754080712795,0.007629844825714827,0.023081379011273384,0.042574141174554825,0.21679425239562988,0.0,0.5044324994087219,0.0001272931694984436,0.5011299252510071,-0.006750754080712795,0.007629844825714827,0.12174920737743378,0.0,0.5103973746299744,-0.01711987517774105,0.5240841507911682,-0.025501621887087822,0.016049345955252647,0.1296062171459198,0.0,0.5013549327850342,-0.02183314599096775,0.5316760540008545,-0.025749992579221725,0.030573060736060143,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,0,0.0,0.0,0.0,0,0.0,nan,nan,0.031114453449845314,0.03895408660173416,0.4545259475708008,0.04507003724575043,0.020220763981342316,hidden_high_friction,1,0.5222479104995728,0.0,0.49040982127189636,-0.2985096275806427,0.5220441222190857,0.012665603309869766,0.31277909874916077,nan,nan,0.5222479104995728,0.0,0.49040982127189636,-0.2985096275806427,0.5220441222190857,0.012665603309869766,0.31277909874916077,0.5650820136070251,0.0,0.5130244493484497,-0.3738357126712799,0.5208585858345032,0.06383863091468811,0.43774446845054626,0.5221813321113586,0.0,0.49258357286453247,-0.33714964985847473,0.528346598148346,0.048172831535339355,0.3869785666465759,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,1,0.0,0.0,0.0,0,0.0,nan,nan,0.09842265397310257,0.03490322828292847,0.4549028277397156,0.051291804760694504,0.024234740063548088,hidden_high_friction,1,0.6666346192359924,0.0,0.5013586282730103,-0.26604539155960083,0.5163275599479675,0.008430985733866692,0.27488425374031067,0.03426080942153931,0.007114145904779434,0.6666346192359924,0.0,0.5013586282730103,-0.26604539155960083,0.5163275599479675,0.008430985733866692,0.27488425374031067,0.5041880011558533,0.0,0.5067295432090759,-0.2704581022262573,0.5373409986495972,0.03230199217796326,0.30430367588996887,0.5474839210510254,0.0,0.4998028874397278,-0.2673836946487427,0.5494346022605896,0.014423515647649765,0.2861444056034088,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,2,0.0,0.0,0.0,0,0.0,nan,nan,0.09217048436403275,0.035349126905202866,0.4552960693836212,0.053469765931367874,0.02492021955549717,hidden_high_friction,1,0.7079741954803467,0.0,0.5134813785552979,-0.30672982335090637,0.5240345001220703,0.00034862756729125977,0.307259738445282,0.0424521379172802,0.011167875491082668,0.7079741954803467,0.0,0.5134813785552979,-0.30672982335090637,0.5240345001220703,0.00034862756729125977,0.307259738445282,0.3408536911010742,0.0,0.5176132321357727,-0.1904134601354599,0.5060399770736694,0.002056952565908432,0.1928180456161499,0.43753305077552795,0.0,0.5291042923927307,-0.2001502960920334,0.541803777217865,-0.008185502141714096,0.19238440692424774,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,3,0.0,0.0,0.0,0,0.0,nan,nan,0.09242885559797287,0.022410959005355835,0.4612632393836975,0.08017993718385696,0.040014639496803284,free,0,0.9429602026939392,0.07142857142857142,0.4922705292701721,-0.24372102320194244,0.5364254117012024,0.0480881929397583,0.2951309382915497,0.06648314744234085,0.04932140186429024,0.9429602026939392,0.07142857142857142,0.4922705292701721,-0.24372102320194244,0.5364254117012024,0.0480881929397583,0.2951309382915497,0.4240432679653168,0.0,0.48717987537384033,-0.07323553413152695,0.44302448630332947,-0.04538654908537865,0.05220406502485275,0.5897030830383301,0.0,0.5475400686264038,-0.13565410673618317,0.5357342958450317,-0.07117807865142822,0.06554795056581497,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,4,0.0,0.0,0.0,0,0.0,nan,nan,0.09116852283477783,0.025471333414316177,0.4582323729991913,0.07797307521104813,0.037530411034822464,hidden_breakaway_pin,0,0.8688826560974121,0.0,0.5051946640014648,-0.22842469811439514,0.5584179759025574,-0.027812274172902107,0.20755256712436676,0.020025255158543587,0.07902248948812485,0.8688826560974121,0.0,0.5051946640014648,-0.22842469811439514,0.5584179759025574,-0.027812274172902107,0.20755256712436676,0.3934262990951538,0.0,0.5153024792671204,-0.1163097396492958,0.486530065536499,-0.051679983735084534,0.07074501365423203,0.5787081718444824,0.0,0.5617809891700745,-0.12171731144189835,0.5592978000640869,-0.06280883401632309,0.05896079167723656,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,5,0.0,0.0,0.0,0,0.0,nan,nan,0.09048306196928024,0.022258518263697624,0.4526579678058624,0.07815050333738327,0.03979756310582161,hidden_high_friction,1,0.9286547303199768,0.0,0.49438610672950745,-0.23606155812740326,0.5061821937561035,0.10177601873874664,0.3380434513092041,0.013234294019639492,0.13972008228302002,0.9286547303199768,0.0,0.49438610672950745,-0.23606155812740326,0.5061821937561035,0.10177601873874664,0.3380434513092041,0.5459884405136108,0.0,0.4947785437107086,-0.11585480719804764,0.4515429735183716,0.05471806228160858,0.17596709728240967,0.8255864381790161,0.0,0.561695396900177,-0.0835711658000946,0.528636634349823,0.04328355938196182,0.13109157979488373,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,6,0.0,0.0,0.0,0,0.0,nan,nan,0.08984680473804474,0.036052294075489044,0.455147385597229,0.05685906112194061,0.02630506455898285,hidden_high_friction,1,0.8086485862731934,0.0,0.49681591987609863,-0.26669514179229736,0.5548879504203796,0.007720541208982468,0.28049302101135254,0.03072979673743248,0.1059182807803154,0.8086485862731934,0.0,0.49681591987609863,-0.26669514179229736,0.5548879504203796,0.007720541208982468,0.28049302101135254,0.3301464021205902,0.0,0.4913637042045593,-0.15647824108600616,0.5079309940338135,-0.018511798232793808,0.13895758986473083,0.5906267762184143,0.0,0.5554779767990112,-0.1700931191444397,0.5584361553192139,-0.02031557261943817,0.14980675280094147,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,7,0.0,0.0,0.0,0,0.0,nan,nan,0.09032195806503296,0.036301299929618835,0.4570273458957672,0.050393205136060715,0.023739255964756012,hidden_high_friction,1,0.7860376834869385,0.0,0.5119978189468384,-0.24909088015556335,0.5446863770484924,0.0004193689674139023,0.2516424059867859,0.023246506229043007,0.0125450873747468,0.7860376834869385,0.0,0.5119978189468384,-0.24909088015556335,0.5446863770484924,0.0004193689674139023,0.2516424059867859,0.2875003218650818,0.0,0.5022255182266235,-0.13111256062984467,0.4828958511352539,-0.007056688889861107,0.12555275857448578,0.5960936546325684,0.0,0.5570167899131775,-0.15989796817302704,0.5476264953613281,-0.01963460072875023,0.14057734608650208,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,8,0.0,0.0,0.0,0,0.0,nan,nan,0.08989077061414719,0.039773114025592804,0.45474493503570557,0.04518744349479675,0.02415158785879612,hidden_breakaway_pin,0,0.7998579144477844,0.0,0.5062263011932373,-0.24207395315170288,0.5596774220466614,-0.009898941032588482,0.2382483035326004,0.009085575118660927,0.018198871985077858,0.7998579144477844,0.0,0.5062263011932373,-0.24207395315170288,0.5596774220466614,-0.009898941032588482,0.2382483035326004,0.22035685181617737,0.0,0.4958547353744507,-0.13806669414043427,0.49169331789016724,-0.04961247742176056,0.08855205029249191,0.5812568664550781,0.0,0.5550518035888672,-0.16722510755062103,0.5422018766403198,-0.06288386881351471,0.10512951016426086,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,9,0.0,0.0,0.0,0,0.0,nan,nan,0.08991947025060654,0.03901795670390129,0.4614749848842621,0.04621778428554535,0.023975376039743423,hidden_breakaway_pin,0,0.7857449054718018,0.0,0.49855804443359375,-0.24718867242336273,0.5542548298835754,-0.023301271721720695,0.23071129620075226,0.009217510931193829,0.01445776503533125,0.7857449054718018,0.0,0.49855804443359375,-0.24718867242336273,0.5542548298835754,-0.023301271721720695,0.23071129620075226,0.18771466612815857,0.0,0.4837322533130646,-0.1361086070537567,0.48062360286712646,-0.04925979673862457,0.08690442889928818,0.44837480783462524,0.0,0.5503416061401367,-0.16727885603904724,0.5363415479660034,-0.0627625361084938,0.10544981062412262,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,10,0.0,0.0,0.0,0,0.0,nan,nan,0.08995570242404938,0.031502749770879745,0.4595802128314972,0.05934053659439087,0.028614265844225883,hidden_high_friction,1,0.897202730178833,0.0,0.5046074390411377,-0.2913071811199188,0.5763022303581238,0.02610721066594124,0.3254105746746063,0.04453131556510925,0.05410439521074295,0.897202730178833,0.0,0.5046074390411377,-0.2913071811199188,0.5763022303581238,0.02610721066594124,0.3254105746746063,0.37432971596717834,0.0,0.49516934156417847,-0.15793029963970184,0.5367493033409119,0.003215789794921875,0.16642402112483978,0.6036505103111267,0.0,0.545207679271698,-0.16825391352176666,0.5793121457099915,-0.01627008616924286,0.15576326847076416,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,11,0.0,0.0,0.0,0,0.0,nan,nan,0.0911559984087944,0.031131083145737648,0.45314645767211914,0.0631742849946022,0.030372068285942078,hidden_high_friction,1,0.8316047787666321,0.0,0.5011811256408691,-0.23397311568260193,0.5401156544685364,0.035937123000621796,0.2727039158344269,0.05743635073304176,0.03749793767929077,0.8316047787666321,0.0,0.5011811256408691,-0.23397311568260193,0.5401156544685364,0.035937123000621796,0.2727039158344269,0.2315058559179306,0.0,0.5026045441627502,-0.12246650457382202,0.5128768682479858,0.012045476585626602,0.13490363955497742,0.44137707352638245,0.0,0.550202488899231,-0.14422403275966644,0.559736967086792,-0.019496455788612366,0.12509146332740784,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,12,0.0,0.0,0.0,0,0.0,nan,nan,0.09053023904561996,0.03157451003789902,0.46001777052879333,0.06414955109357834,0.032448843121528625,hidden_breakaway_pin,0,0.9307726621627808,0.07142857142857142,0.47081732749938965,-0.21945516765117645,0.5183721780776978,0.02370099350810051,0.2477627545595169,0.03365607187151909,0.02494998276233673,0.9307726621627808,0.07142857142857142,0.47081732749938965,-0.21945516765117645,0.5183721780776978,0.02370099350810051,0.2477627545595169,0.4244169294834137,0.0,0.4612305462360382,-0.15254619717597961,0.44517195224761963,-0.08806927502155304,0.06644660979509354,0.6155937314033508,0.0,0.5216799378395081,-0.18961377441883087,0.5148715972900391,-0.10499788820743561,0.08488935232162476,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,13,0.0,0.0,0.0,0,0.0,nan,nan,0.09133707731962204,0.03618554025888443,0.4583907127380371,0.05170881375670433,0.023564903065562248,hidden_high_friction,1,0.7445959448814392,0.0,0.49553292989730835,-0.24261102080345154,0.513152003288269,0.04450491815805435,0.2876560091972351,0.03386819362640381,0.021448858082294464,0.7445959448814392,0.0,0.49553292989730835,-0.24261102080345154,0.513152003288269,0.04450491815805435,0.2876560091972351,0.24993698298931122,0.0,0.48886775970458984,-0.09716102480888367,0.45687252283096313,-0.014185711741447449,0.08893029391765594,0.5615856051445007,0.0,0.568188488483429,-0.1402207314968109,0.5368592143058777,-0.02688467875123024,0.11758650094270706,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,14,0.0,0.0,0.0,0,0.0,nan,nan,0.08985600620508194,0.03690562769770622,0.45685145258903503,0.048594724386930466,0.022151706740260124,hidden_breakaway_pin,0,0.720766007900238,0.0,0.5131556391716003,-0.2649087905883789,0.5375161170959473,-0.020791929215192795,0.24532930552959442,0.0284209493547678,0.06969424337148666,0.720766007900238,0.0,0.5131556391716003,-0.2649087905883789,0.5375161170959473,-0.020791929215192795,0.24532930552959442,0.2322649359703064,0.0,0.48500749468803406,-0.1485539972782135,0.47144538164138794,-0.035744499415159225,0.1136217936873436,0.509186327457428,0.0,0.545341968536377,-0.17359647154808044,0.5413717031478882,-0.04312701150774956,0.13052985072135925,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310002,2,15,0.0,0.0,0.0,0,0.0,nan,nan,0.09031665325164795,0.03605257719755173,0.4551125764846802,0.05239495635032654,0.02432635985314846,hidden_high_friction,1,0.7439500689506531,0.0,0.520561158657074,-0.27870041131973267,0.5710583925247192,-0.0105966841802001,0.27281785011291504,0.01565408892929554,0.03505748510360718,0.7439500689506531,0.0,0.520561158657074,-0.27870041131973267,0.5710583925247192,-0.0105966841802001,0.27281785011291504,0.3041215240955353,0.0,0.5064208507537842,-0.15424233675003052,0.5204179286956787,-0.0086925458163023,0.14622126519680023,0.43992170691490173,0.0,0.5449076294898987,-0.17063288390636444,0.5647314786911011,-0.016241660341620445,0.15565872192382812,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,0,0.0,0.0,0.0,0,0.0,nan,nan,0.00960993580520153,0.03620630502700806,0.45348402857780457,0.04869998246431351,0.023029539734125137,hidden_high_friction,1,0.6720980405807495,0.0,0.34468138217926025,-0.34120258688926697,0.5155923962593079,0.03665710240602493,0.4147149920463562,nan,nan,0.6720980405807495,0.0,0.34468138217926025,-0.34120258688926697,0.5155923962593079,0.03665710240602493,0.4147149920463562,0.5934588313102722,0.0,0.3525061011314392,-0.36362412571907043,0.5288109183311462,0.019929401576519012,0.42213350534439087,0.6224307417869568,0.0,0.3423413038253784,-0.37467527389526367,0.543469250202179,0.027577850967645645,0.44973328709602356,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,1,0.0,0.0,0.0,0,0.0,nan,nan,0.1256117969751358,0.03616933524608612,0.45958709716796875,0.05367547273635864,0.025071727111935616,hidden_high_friction,1,0.8422266840934753,0.0,0.3640541434288025,-0.3245120346546173,0.5439345240592957,0.05818285048007965,0.42286208271980286,0.025571046397089958,0.035589803010225296,0.8422266840934753,0.0,0.3640541434288025,-0.3245120346546173,0.5439345240592957,0.05818285048007965,0.42286208271980286,0.6947950124740601,0.0,0.3659960627555847,-0.34045761823654175,0.5433850884437561,-0.03181789815425873,0.35598501563072205,0.687210202217102,0.0,0.3525432348251343,-0.3477524220943451,0.5528693795204163,-0.0075853075832128525,0.39477109909057617,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,2,0.0,0.0,0.0,0,0.0,nan,nan,0.12296929210424423,0.03600020706653595,0.46122291684150696,0.0546504408121109,0.02760262042284012,hidden_breakaway_pin,0,0.7812813520431519,0.0,0.3656584620475769,-0.35037100315093994,0.4927527904510498,0.04329755902290344,0.41367608308792114,0.025908686220645905,0.05330236256122589,0.7812813520431519,0.0,0.3656584620475769,-0.35037100315093994,0.4927527904510498,0.04329755902290344,0.41367608308792114,0.6345157027244568,0.0,0.36764389276504517,-0.21065957844257355,0.4481775760650635,-0.0770951360464096,0.1559651643037796,0.5321366190910339,0.0,0.393339604139328,-0.27325940132141113,0.5023444890975952,-0.038804806768894196,0.25855565071105957,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,3,0.0,0.0,0.0,0,0.0,nan,nan,0.12851954996585846,0.035540856420993805,0.46021899580955505,0.054389845579862595,0.027750691398978233,hidden_high_friction,1,0.9289132356643677,0.0,0.37356194853782654,-0.23389668762683868,0.5112981796264648,0.016695845872163773,0.28595083951950073,0.11674215644598007,0.03242811560630798,0.9289132356643677,0.0,0.37356194853782654,-0.23389668762683868,0.5112981796264648,0.016695845872163773,0.28595083951950073,0.5533057451248169,0.0,0.36100488901138306,-0.14148488640785217,0.45189911127090454,-0.11003013700246811,0.09618294984102249,0.576539158821106,0.0,0.43286415934562683,-0.17484936118125916,0.5048083066940308,-0.06328883767127991,0.13274678587913513,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,4,0.0,0.0,0.0,0,0.0,nan,nan,0.12465006113052368,0.035197921097278595,0.46036192774772644,0.05512414500117302,0.02565873973071575,hidden_high_friction,1,0.9643660187721252,0.07142857142857142,0.36336737871170044,-0.23607517778873444,0.5008415579795837,0.06979024410247803,0.33533981442451477,0.01042473316192627,0.054114289581775665,0.9643660187721252,0.07142857142857142,0.36336737871170044,-0.23607517778873444,0.5008415579795837,0.06979024410247803,0.33533981442451477,0.5572555065155029,0.0,0.3518044054508209,-0.17401346564292908,0.4463558793067932,-0.10744062811136246,0.11563703417778015,0.5456515550613403,0.0,0.4135727882385254,-0.21042747795581818,0.49979668855667114,-0.07385091483592987,0.161516934633255,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,5,0.0,0.0,0.0,0,0.0,nan,nan,0.12451393902301788,0.03579271212220192,0.4565947651863098,0.054674215614795685,0.025139691308140755,hidden_high_friction,1,0.9779694676399231,0.07142857142857142,0.3724420666694641,-0.2294197827577591,0.5067453384399414,0.09529586881399155,0.35139381885528564,0.011253632605075836,0.026179984211921692,0.9779694676399231,0.07142857142857142,0.3724420666694641,-0.2294197827577591,0.5067453384399414,0.09529586881399155,0.35139381885528564,0.47288569808006287,0.0,0.351678729057312,-0.17532311379909515,0.46290624141693115,-0.07773502171039581,0.1479695737361908,0.603022575378418,0.0,0.424498051404953,-0.1979680359363556,0.5213555693626404,-0.043440159410238266,0.18237391114234924,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,6,0.0,0.0,0.0,0,0.0,nan,nan,0.1225966215133667,0.036967258900403976,0.4605141580104828,0.05142127349972725,0.023158812895417213,hidden_high_friction,1,0.8636402487754822,0.0,0.38841739296913147,-0.30186811089515686,0.5538367033004761,0.05364514887332916,0.3921138048171997,0.07418875396251678,0.06286795437335968,0.8636402487754822,0.0,0.38841739296913147,-0.30186811089515686,0.5538367033004761,0.05364514887332916,0.3921138048171997,0.47190070152282715,0.0,0.3707030415534973,-0.20725330710411072,0.5164634585380554,-0.07277271151542664,0.19832077622413635,0.5391086935997009,0.0,0.4418245553970337,-0.23862986266613007,0.549946665763855,-0.03606892749667168,0.22961123287677765,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,7,0.0,0.0,0.0,0,0.0,nan,nan,0.12372123450040817,0.0371914766728878,0.45325857400894165,0.05106896534562111,0.02277378737926483,hidden_high_friction,1,0.9621140360832214,0.0,0.3911232352256775,-0.2783544063568115,0.5533804893493652,0.07683297246694565,0.39049389958381653,0.02366887964308262,0.023192310705780983,0.9621140360832214,0.0,0.3911232352256775,-0.2783544063568115,0.5533804893493652,0.07683297246694565,0.39049389958381653,0.4713486135005951,0.0,0.36710482835769653,-0.1925506293773651,0.5037520527839661,-0.0681954026222229,0.1847611665725708,0.6845846772193909,0.0,0.4419688582420349,-0.22222287952899933,0.5441466569900513,-0.031410153955221176,0.2164481282234192,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,8,0.0,0.0,0.0,0,0.0,nan,nan,0.12275511026382446,0.037201978266239166,0.459008127450943,0.04985501617193222,0.025360705330967903,hidden_breakaway_pin,0,0.9785963296890259,0.07142857142857142,0.380977988243103,-0.2911455035209656,0.547054648399353,0.07716374099254608,0.4040212333202362,0.016325997188687325,0.006334482692182064,0.9785963296890259,0.07142857142857142,0.380977988243103,-0.2911455035209656,0.547054648399353,0.07716374099254608,0.4040212333202362,0.4461462199687958,0.0,0.3663821220397949,-0.20626471936702728,0.5100384950637817,-0.06752167642116547,0.19971676170825958,0.6042269468307495,0.0,0.44165438413619995,-0.2176852822303772,0.5623599886894226,-0.00976490043103695,0.24041782319545746,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,9,0.0,0.0,0.0,0,0.0,nan,nan,0.1235031932592392,0.03887329623103142,0.45386117696762085,0.04140574112534523,0.018961969763040543,hidden_high_friction,1,0.8439747095108032,0.0,0.3821454644203186,-0.2611529529094696,0.5273420214653015,0.045495301485061646,0.33928629755973816,0.030015263706445694,0.037302516400814056,0.8439747095108032,0.0,0.3821454644203186,-0.2611529529094696,0.5273420214653015,0.045495301485061646,0.33928629755973816,0.44601693749427795,0.0,0.357793390750885,-0.15834060311317444,0.4821137487888336,-0.0778605192899704,0.14809657633304596,0.5625178217887878,0.0,0.4288501441478729,-0.1906689554452896,0.532325029373169,-0.03715812414884567,0.18512868881225586,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,10,0.0,0.0,0.0,0,0.0,nan,nan,0.12265629321336746,0.03989900276064873,0.455946683883667,0.0417739674448967,0.01897319406270981,hidden_high_friction,1,0.8559679985046387,0.0,0.3772144317626953,-0.26294344663619995,0.5257105231285095,0.048609547317028046,0.34513238072395325,0.005246041342616081,0.0035157236270606518,0.8559679985046387,0.0,0.3772144317626953,-0.26294344663619995,0.5257105231285095,0.048609547317028046,0.34513238072395325,0.49795570969581604,0.0,0.3512016236782074,-0.19476747512817383,0.47904640436172485,-0.10635538399219513,0.15543803572654724,0.5233321785926819,0.0,0.42386394739151,-0.22627459466457367,0.5267473459243774,-0.06797725707292557,0.18879364430904388,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,11,0.0,0.0,0.0,0,0.0,nan,nan,0.12296698987483978,0.038581423461437225,0.45972099900245667,0.048665743321180344,0.02543950453400612,hidden_breakaway_pin,0,0.9425228834152222,0.0,0.3766653537750244,-0.26382625102996826,0.5281241536140442,0.03653871268033981,0.33639097213745117,0.0010396299185231328,0.012309779413044453,0.9425228834152222,0.0,0.3766653537750244,-0.26382625102996826,0.5281241536140442,0.03653871268033981,0.33639097213745117,0.5096782445907593,0.0,0.3515789210796356,-0.2070404589176178,0.48128649592399597,-0.11717566847801208,0.15779650211334229,0.6025044322013855,0.0,0.4231301546096802,-0.2354418784379959,0.5331997871398926,-0.08088038116693497,0.18974873423576355,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,12,0.0,0.0,0.0,0,0.0,nan,nan,0.12253523617982864,0.03880836442112923,0.4568885564804077,0.046178121119737625,0.020687304437160492,hidden_high_friction,1,0.8627751469612122,0.0,0.3751053512096405,-0.26926088333129883,0.5300921201705933,0.06220372021198273,0.3659093677997589,0.005654098931699991,0.025740347802639008,0.8627751469612122,0.0,0.3751053512096405,-0.26926088333129883,0.5300921201705933,0.06220372021198273,0.3659093677997589,0.46179625391960144,0.0,0.356349378824234,-0.17673228681087494,0.4870467483997345,-0.07667545229196548,0.16460002958774567,0.5433762073516846,0.0,0.42546483874320984,-0.22172540426254272,0.527790367603302,-0.0467679500579834,0.20268355309963226,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,13,0.0,0.0,0.0,0,0.0,nan,nan,0.12287704646587372,0.03877755627036095,0.4579184651374817,0.04597283527255058,0.020963488146662712,hidden_breakaway_pin,0,0.8155892491340637,0.0,0.3798421025276184,-0.2666345238685608,0.5156075358390808,0.033875685185194016,0.32975542545318604,0.005416140425950289,0.03181635960936546,0.8155892491340637,0.0,0.3798421025276184,-0.2666345238685608,0.5156075358390808,0.033875685185194016,0.32975542545318604,0.4915502369403839,0.0,0.35123544931411743,-0.1831546574831009,0.4628377854824066,-0.07974663376808167,0.152145653963089,0.515410840511322,0.0,0.42781269550323486,-0.23062627017498016,0.5179728269577026,-0.05482618510723114,0.1975715607404709,phase3_10b_future_rollout_audit_no_phase4_no_cps
old_state_action,hidden_high_friction,310003,3,14,0.0,0.0,0.0,0,0.0,nan,nan,0.12267313152551651,0.03950915113091469,0.45651867985725403,0.043779898434877396,0.019353128969669342,hidden_high_friction,1,0.874958336353302,0.0,0.38924235105514526,-0.2720983624458313,0.5482391715049744,0.04017585888504982,0.3504214286804199,0.01087281946092844,0.033234257251024246,0.874958336353302,0.0,0.38924235105514526,-0.2720983624458313,0.5482391715049744,0.04017585888504982,0.3504214286804199,0.45195138454437256,0.0,0.3568321466445923,-0.18888986110687256,0.498439222574234,-0.08369041234254837,0.17640717327594757,0.5554720163345337,0.0,0.43611156940460205,-0.22749626636505127,0.543950617313385,-0.05063604563474655,0.2071443796157837,phase3_10b_future_rollout_audit_no_phase4_no_cps
